time,.data
1970/01/01/01:01:22.200000,False
1970/01/01/01:01:22.234000,False
1970/01/01/01:01:22.267000,False
1970/01/01/01:01:22.300000,False
1970/01/01/01:01:22.334000,False
1970/01/01/01:01:22.368000,False
1970/01/01/01:01:22.400000,False
1970/01/01/01:01:22.434000,False
1970/01/01/01:01:22.467000,False
1970/01/01/01:01:22.500000,False
1970/01/01/01:01:22.534000,False
1970/01/01/01:01:22.567000,False
1970/01/01/01:01:22.601000,False
1970/01/01/01:01:22.634000,False
1970/01/01/01:01:22.668000,False
1970/01/01/01:01:22.700000,False
1970/01/01/01:01:22.734000,False
1970/01/01/01:01:22.767000,False
1970/01/01/01:01:22.800000,False
1970/01/01/01:01:22.835000,False
1970/01/01/01:01:22.867000,False
1970/01/01/01:01:22.900000,False
1970/01/01/01:01:22.935000,False
1970/01/01/01:01:22.967000,False
1970/01/01/01:01:23.000000,False
1970/01/01/01:01:23.034000,False
1970/01/01/01:01:23.067000,False
1970/01/01/01:01:23.100000,False
1970/01/01/01:01:23.134000,False
1970/01/01/01:01:23.167000,False
1970/01/01/01:01:23.200000,False
1970/01/01/01:01:23.234000,False
1970/01/01/01:01:23.267000,False
1970/01/01/01:01:23.300000,False
1970/01/01/01:01:23.334000,False
1970/01/01/01:01:23.367000,False
1970/01/01/01:01:23.400000,False
1970/01/01/01:01:23.434000,False
1970/01/01/01:01:23.467000,False
1970/01/01/01:01:23.500000,False
1970/01/01/01:01:23.534000,False
1970/01/01/01:01:23.567000,False
1970/01/01/01:01:23.600000,False
1970/01/01/01:01:23.634000,False
1970/01/01/01:01:23.667000,False
1970/01/01/01:01:23.700000,False
1970/01/01/01:01:23.734000,False
1970/01/01/01:01:23.767000,False
1970/01/01/01:01:23.800000,False
1970/01/01/01:01:23.834000,False
1970/01/01/01:01:23.867000,False
1970/01/01/01:01:23.900000,False
1970/01/01/01:01:23.934000,False
1970/01/01/01:01:23.967000,False
1970/01/01/01:01:24.000000,False
1970/01/01/01:01:24.034000,False
1970/01/01/01:01:24.067000,False
1970/01/01/01:01:24.100000,False
1970/01/01/01:01:24.134000,False
1970/01/01/01:01:24.167000,False
1970/01/01/01:01:24.201000,False
1970/01/01/01:01:24.234000,False
1970/01/01/01:01:24.267000,False
1970/01/01/01:01:24.300000,False
1970/01/01/01:01:24.334000,False
1970/01/01/01:01:24.367000,False
1970/01/01/01:01:24.400000,False
1970/01/01/01:01:24.434000,False
1970/01/01/01:01:24.467000,False
1970/01/01/01:01:24.500000,False
1970/01/01/01:01:24.534000,False
1970/01/01/01:01:24.567000,False
1970/01/01/01:01:24.600000,False
1970/01/01/01:01:24.634000,False
1970/01/01/01:01:24.667000,False
1970/01/01/01:01:24.700000,False
1970/01/01/01:01:24.734000,False
1970/01/01/01:01:24.767000,False
1970/01/01/01:01:24.800000,False
1970/01/01/01:01:24.834000,False
1970/01/01/01:01:24.867000,False
1970/01/01/01:01:24.900000,False
1970/01/01/01:01:24.934000,False
1970/01/01/01:01:24.967000,False
1970/01/01/01:01:25.000000,False
1970/01/01/01:01:25.034000,False
1970/01/01/01:01:25.067000,False
1970/01/01/01:01:25.100000,False
1970/01/01/01:01:25.134000,False
1970/01/01/01:01:25.167000,False
1970/01/01/01:01:25.200000,False
1970/01/01/01:01:25.234000,False
1970/01/01/01:01:25.267000,False
1970/01/01/01:01:25.300000,False
1970/01/01/01:01:25.334000,False
1970/01/01/01:01:25.367000,False
1970/01/01/01:01:25.400000,False
1970/01/01/01:01:25.434000,False
1970/01/01/01:01:25.467000,False
1970/01/01/01:01:25.501000,False
1970/01/01/01:01:25.534000,False
1970/01/01/01:01:25.567000,False
1970/01/01/01:01:25.600000,False
1970/01/01/01:01:25.634000,False
1970/01/01/01:01:25.667000,False
1970/01/01/01:01:25.700000,False
1970/01/01/01:01:25.734000,False
1970/01/01/01:01:25.767000,False
1970/01/01/01:01:25.800000,False
1970/01/01/01:01:25.834000,False
1970/01/01/01:01:25.868000,False
1970/01/01/01:01:25.900000,False
1970/01/01/01:01:25.934000,False
1970/01/01/01:01:25.967000,False
1970/01/01/01:01:26.000000,False
1970/01/01/01:01:26.034000,False
1970/01/01/01:01:26.067000,False
1970/01/01/01:01:26.101000,False
1970/01/01/01:01:26.134000,False
1970/01/01/01:01:26.167000,False
1970/01/01/01:01:26.201000,False
1970/01/01/01:01:26.234000,False
1970/01/01/01:01:26.268000,False
1970/01/01/01:01:26.300000,False
1970/01/01/01:01:26.334000,False
1970/01/01/01:01:26.367000,False
1970/01/01/01:01:26.401000,False
1970/01/01/01:01:26.435000,False
1970/01/01/01:01:26.467000,False
1970/01/01/01:01:26.501000,False
1970/01/01/01:01:26.534000,False
1970/01/01/01:01:26.567000,False
1970/01/01/01:01:26.600000,False
1970/01/01/01:01:26.634000,False
1970/01/01/01:01:26.667000,False
1970/01/01/01:01:26.701000,False
1970/01/01/01:01:26.734000,False
1970/01/01/01:01:26.767000,False
1970/01/01/01:01:26.800000,False
1970/01/01/01:01:26.834000,False
1970/01/01/01:01:26.867000,False
1970/01/01/01:01:26.900000,False
1970/01/01/01:01:26.934000,False
1970/01/01/01:01:26.967000,False
1970/01/01/01:01:27.000000,False
1970/01/01/01:01:27.034000,False
1970/01/01/01:01:27.067000,False
1970/01/01/01:01:27.100000,False
1970/01/01/01:01:27.134000,False
1970/01/01/01:01:27.167000,False
1970/01/01/01:01:27.200000,False
1970/01/01/01:01:27.234000,False
1970/01/01/01:01:27.267000,False
1970/01/01/01:01:27.300000,False
1970/01/01/01:01:27.334000,False
1970/01/01/01:01:27.367000,False
1970/01/01/01:01:27.401000,False
1970/01/01/01:01:27.434000,False
1970/01/01/01:01:27.468000,False
1970/01/01/01:01:27.500000,False
1970/01/01/01:01:27.534000,False
1970/01/01/01:01:27.567000,False
1970/01/01/01:01:27.600000,False
1970/01/01/01:01:27.634000,False
1970/01/01/01:01:27.667000,False
1970/01/01/01:01:27.700000,False
1970/01/01/01:01:27.734000,False
1970/01/01/01:01:27.767000,False
1970/01/01/01:01:27.800000,False
1970/01/01/01:01:27.835000,False
1970/01/01/01:01:27.867000,False
1970/01/01/01:01:27.900000,False
1970/01/01/01:01:27.934000,False
1970/01/01/01:01:27.967000,False
1970/01/01/01:01:28.001000,False
1970/01/01/01:01:28.034000,False
1970/01/01/01:01:28.067000,False
1970/01/01/01:01:28.100000,False
1970/01/01/01:01:28.134000,False
1970/01/01/01:01:28.168000,False
1970/01/01/01:01:28.200000,False
1970/01/01/01:01:28.234000,False
1970/01/01/01:01:28.268000,False
1970/01/01/01:01:28.301000,False
1970/01/01/01:01:28.334000,False
1970/01/01/01:01:28.368000,False
1970/01/01/01:01:28.400000,False
1970/01/01/01:01:28.434000,False
1970/01/01/01:01:28.467000,False
1970/01/01/01:01:28.500000,False
1970/01/01/01:01:28.534000,False
1970/01/01/01:01:28.567000,False
1970/01/01/01:01:28.600000,False
1970/01/01/01:01:28.634000,False
1970/01/01/01:01:28.667000,False
1970/01/01/01:01:28.700000,False
1970/01/01/01:01:28.734000,False
1970/01/01/01:01:28.767000,False
1970/01/01/01:01:28.800000,False
1970/01/01/01:01:28.834000,False
1970/01/01/01:01:28.867000,False
1970/01/01/01:01:28.901000,False
1970/01/01/01:01:28.934000,False
1970/01/01/01:01:28.967000,False
1970/01/01/01:01:29.000000,False
1970/01/01/01:01:29.034000,False
1970/01/01/01:01:29.068000,False
1970/01/01/01:01:29.101000,False
1970/01/01/01:01:29.134000,False
1970/01/01/01:01:29.167000,False
1970/01/01/01:01:29.200000,False
1970/01/01/01:01:29.234000,False
1970/01/01/01:01:29.267000,False
1970/01/01/01:01:29.300000,False
1970/01/01/01:01:29.334000,False
1970/01/01/01:01:29.367000,False
1970/01/01/01:01:29.400000,False
1970/01/01/01:01:29.434000,False
1970/01/01/01:01:29.467000,False
1970/01/01/01:01:29.500000,False
1970/01/01/01:01:29.534000,False
1970/01/01/01:01:29.567000,False
1970/01/01/01:01:29.600000,False
1970/01/01/01:01:29.634000,False
1970/01/01/01:01:29.667000,False
1970/01/01/01:01:29.701000,False
1970/01/01/01:01:29.734000,False
1970/01/01/01:01:29.767000,False
1970/01/01/01:01:29.800000,False
1970/01/01/01:01:29.834000,False
1970/01/01/01:01:29.867000,False
1970/01/01/01:01:29.900000,False
1970/01/01/01:01:29.934000,False
1970/01/01/01:01:29.968000,False
1970/01/01/01:01:30.000000,False
1970/01/01/01:01:30.034000,False
1970/01/01/01:01:30.067000,False
1970/01/01/01:01:30.100000,False
1970/01/01/01:01:30.134000,False
1970/01/01/01:01:30.167000,False
1970/01/01/01:01:30.200000,False
1970/01/01/01:01:30.234000,False
1970/01/01/01:01:30.267000,False
1970/01/01/01:01:30.300000,False
1970/01/01/01:01:30.334000,False
1970/01/01/01:01:30.367000,False
1970/01/01/01:01:30.400000,False
1970/01/01/01:01:30.434000,False
1970/01/01/01:01:30.467000,False
1970/01/01/01:01:30.500000,False
1970/01/01/01:01:30.534000,False
1970/01/01/01:01:30.568000,False
1970/01/01/01:01:30.600000,False
1970/01/01/01:01:30.634000,False
1970/01/01/01:01:30.667000,False
1970/01/01/01:01:30.700000,False
1970/01/01/01:01:30.734000,False
1970/01/01/01:01:30.767000,False
1970/01/01/01:01:30.801000,False
1970/01/01/01:01:30.835000,False
1970/01/01/01:01:30.867000,False
1970/01/01/01:01:30.900000,False
1970/01/01/01:01:30.935000,False
1970/01/01/01:01:30.968000,False
1970/01/01/01:01:31.000000,False
1970/01/01/01:01:31.034000,False
1970/01/01/01:01:31.067000,False
1970/01/01/01:01:31.100000,False
1970/01/01/01:01:31.134000,False
1970/01/01/01:01:31.167000,False
1970/01/01/01:01:31.200000,False
1970/01/01/01:01:31.234000,False
1970/01/01/01:01:31.267000,False
1970/01/01/01:01:31.300000,False
1970/01/01/01:01:31.334000,False
1970/01/01/01:01:31.367000,False
1970/01/01/01:01:31.401000,False
1970/01/01/01:01:31.434000,False
1970/01/01/01:01:31.467000,False
1970/01/01/01:01:31.500000,False
1970/01/01/01:01:31.534000,False
1970/01/01/01:01:31.567000,False
1970/01/01/01:01:31.600000,False
1970/01/01/01:01:31.634000,False
1970/01/01/01:01:31.667000,False
1970/01/01/01:01:31.700000,False
1970/01/01/01:01:31.734000,False
1970/01/01/01:01:31.767000,False
1970/01/01/01:01:31.800000,False
1970/01/01/01:01:31.834000,False
1970/01/01/01:01:31.867000,False
1970/01/01/01:01:31.900000,False
1970/01/01/01:01:31.934000,False
1970/01/01/01:01:31.967000,False
1970/01/01/01:01:32.000000,False
1970/01/01/01:01:32.034000,False
1970/01/01/01:01:32.068000,False
1970/01/01/01:01:32.101000,False
1970/01/01/01:01:32.134000,False
1970/01/01/01:01:32.167000,False
1970/01/01/01:01:32.200000,False
1970/01/01/01:01:32.234000,False
1970/01/01/01:01:32.267000,False
1970/01/01/01:01:32.300000,False
1970/01/01/01:01:32.334000,False
1970/01/01/01:01:32.367000,False
1970/01/01/01:01:32.400000,False
1970/01/01/01:01:32.434000,False
1970/01/01/01:01:32.467000,False
1970/01/01/01:01:32.500000,False
1970/01/01/01:01:32.534000,False
1970/01/01/01:01:32.568000,False
1970/01/01/01:01:32.600000,False
1970/01/01/01:01:32.634000,False
1970/01/01/01:01:32.667000,False
1970/01/01/01:01:32.700000,False
1970/01/01/01:01:32.734000,False
1970/01/01/01:01:32.767000,False
1970/01/01/01:01:32.800000,False
1970/01/01/01:01:32.834000,False
1970/01/01/01:01:32.867000,False
1970/01/01/01:01:32.900000,False
1970/01/01/01:01:32.934000,False
1970/01/01/01:01:32.967000,False
1970/01/01/01:01:33.000000,False
1970/01/01/01:01:33.034000,False
1970/01/01/01:01:33.068000,False
1970/01/01/01:01:33.100000,False
1970/01/01/01:01:33.134000,False
1970/01/01/01:01:33.168000,False
1970/01/01/01:01:33.200000,False
1970/01/01/01:01:33.234000,False
1970/01/01/01:01:33.267000,False
1970/01/01/01:01:33.300000,False
1970/01/01/01:01:33.335000,False
1970/01/01/01:01:33.367000,False
1970/01/01/01:01:33.400000,False
1970/01/01/01:01:33.434000,False
1970/01/01/01:01:33.467000,False
1970/01/01/01:01:33.500000,False
1970/01/01/01:01:33.535000,False
1970/01/01/01:01:33.567000,False
1970/01/01/01:01:33.600000,False
1970/01/01/01:01:33.634000,False
1970/01/01/01:01:33.667000,False
1970/01/01/01:01:33.700000,False
1970/01/01/01:01:33.734000,False
1970/01/01/01:01:33.767000,False
1970/01/01/01:01:33.800000,False
1970/01/01/01:01:33.834000,False
1970/01/01/01:01:33.867000,False
1970/01/01/01:01:33.900000,False
1970/01/01/01:01:33.934000,False
1970/01/01/01:01:33.967000,False
1970/01/01/01:01:34.000000,False
1970/01/01/01:01:34.034000,False
1970/01/01/01:01:34.068000,False
1970/01/01/01:01:34.101000,False
1970/01/01/01:01:34.135000,False
1970/01/01/01:01:34.167000,False
1970/01/01/01:01:34.200000,False
1970/01/01/01:01:34.234000,False
1970/01/01/01:01:34.267000,False
1970/01/01/01:01:34.300000,False
1970/01/01/01:01:34.335000,False
1970/01/01/01:01:34.368000,False
1970/01/01/01:01:34.400000,False
1970/01/01/01:01:34.434000,False
1970/01/01/01:01:34.467000,False
1970/01/01/01:01:34.500000,False
1970/01/01/01:01:34.534000,False
1970/01/01/01:01:34.567000,False
1970/01/01/01:01:34.601000,False
1970/01/01/01:01:34.634000,False
1970/01/01/01:01:34.667000,False
1970/01/01/01:01:34.700000,False
1970/01/01/01:01:34.734000,False
1970/01/01/01:01:34.767000,False
1970/01/01/01:01:34.800000,False
1970/01/01/01:01:34.834000,False
1970/01/01/01:01:34.867000,False
1970/01/01/01:01:34.901000,False
1970/01/01/01:01:34.935000,False
1970/01/01/01:01:34.968000,False
1970/01/01/01:01:35.000000,False
1970/01/01/01:01:35.034000,False
1970/01/01/01:01:35.067000,False
1970/01/01/01:01:35.100000,False
1970/01/01/01:01:35.134000,False
1970/01/01/01:01:35.168000,False
1970/01/01/01:01:35.200000,False
1970/01/01/01:01:35.234000,False
1970/01/01/01:01:35.268000,False
1970/01/01/01:01:35.300000,False
1970/01/01/01:01:35.334000,False
1970/01/01/01:01:35.367000,False
1970/01/01/01:01:35.400000,False
1970/01/01/01:01:35.435000,False
1970/01/01/01:01:35.467000,False
1970/01/01/01:01:35.500000,False
1970/01/01/01:01:35.534000,False
1970/01/01/01:01:35.567000,False
1970/01/01/01:01:35.601000,False
1970/01/01/01:01:35.634000,False
1970/01/01/01:01:35.667000,False
1970/01/01/01:01:35.701000,False
1970/01/01/01:01:35.734000,False
1970/01/01/01:01:35.767000,False
1970/01/01/01:01:35.800000,False
1970/01/01/01:01:35.834000,False
1970/01/01/01:01:35.867000,False
1970/01/01/01:01:35.900000,False
1970/01/01/01:01:35.935000,False
1970/01/01/01:01:35.967000,False
1970/01/01/01:01:36.001000,False
1970/01/01/01:01:36.034000,False
1970/01/01/01:01:36.067000,False
1970/01/01/01:01:36.100000,False
1970/01/01/01:01:36.134000,False
1970/01/01/01:01:36.167000,False
1970/01/01/01:01:36.200000,False
1970/01/01/01:01:36.234000,False
1970/01/01/01:01:36.268000,False
1970/01/01/01:01:36.300000,False
1970/01/01/01:01:36.334000,False
1970/01/01/01:01:36.367000,False
1970/01/01/01:01:36.400000,False
1970/01/01/01:01:36.434000,False
1970/01/01/01:01:36.467000,False
1970/01/01/01:01:36.500000,False
1970/01/01/01:01:36.534000,False
1970/01/01/01:01:36.567000,False
1970/01/01/01:01:36.600000,False
1970/01/01/01:01:36.634000,False
1970/01/01/01:01:36.667000,False
1970/01/01/01:01:36.700000,False
1970/01/01/01:01:36.734000,False
1970/01/01/01:01:36.767000,False
1970/01/01/01:01:36.800000,False
1970/01/01/01:01:36.834000,False
1970/01/01/01:01:36.867000,False
1970/01/01/01:01:36.901000,False
1970/01/01/01:01:36.934000,False
1970/01/01/01:01:36.967000,False
1970/01/01/01:01:37.000000,False
1970/01/01/01:01:37.034000,False
1970/01/01/01:01:37.067000,False
1970/01/01/01:01:37.101000,False
1970/01/01/01:01:37.134000,False
1970/01/01/01:01:37.168000,False
1970/01/01/01:01:37.200000,False
1970/01/01/01:01:37.234000,False
1970/01/01/01:01:37.267000,False
1970/01/01/01:01:37.301000,False
1970/01/01/01:01:37.334000,False
1970/01/01/01:01:37.367000,False
1970/01/01/01:01:37.400000,False
1970/01/01/01:01:37.434000,False
1970/01/01/01:01:37.467000,False
1970/01/01/01:01:37.500000,False
1970/01/01/01:01:37.534000,False
1970/01/01/01:01:37.567000,False
1970/01/01/01:01:37.600000,False
1970/01/01/01:01:37.634000,False
1970/01/01/01:01:37.668000,False
1970/01/01/01:01:37.700000,False
1970/01/01/01:01:37.734000,False
1970/01/01/01:01:37.768000,False
1970/01/01/01:01:37.800000,False
1970/01/01/01:01:37.834000,False
1970/01/01/01:01:37.867000,False
1970/01/01/01:01:37.900000,False
1970/01/01/01:01:37.934000,False
1970/01/01/01:01:37.967000,False
1970/01/01/01:01:38.000000,False
1970/01/01/01:01:38.034000,False
1970/01/01/01:01:38.067000,False
1970/01/01/01:01:38.100000,False
1970/01/01/01:01:38.134000,False
1970/01/01/01:01:38.167000,False
1970/01/01/01:01:38.200000,False
1970/01/01/01:01:38.234000,False
1970/01/01/01:01:38.267000,False
1970/01/01/01:01:38.300000,False
1970/01/01/01:01:38.335000,False
1970/01/01/01:01:38.367000,False
1970/01/01/01:01:38.400000,False
1970/01/01/01:01:38.434000,False
1970/01/01/01:01:38.467000,False
1970/01/01/01:01:38.500000,False
1970/01/01/01:01:38.534000,False
1970/01/01/01:01:38.567000,False
1970/01/01/01:01:38.600000,False
1970/01/01/01:01:38.634000,False
1970/01/01/01:01:38.667000,False
1970/01/01/01:01:38.700000,False
1970/01/01/01:01:38.734000,False
1970/01/01/01:01:38.767000,False
1970/01/01/01:01:38.800000,False
1970/01/01/01:01:38.834000,False
1970/01/01/01:01:38.867000,False
1970/01/01/01:01:38.900000,False
1970/01/01/01:01:38.934000,False
1970/01/01/01:01:38.967000,False
1970/01/01/01:01:39.000000,False
1970/01/01/01:01:39.034000,False
1970/01/01/01:01:39.067000,False
1970/01/01/01:01:39.100000,False
1970/01/01/01:01:39.135000,False
1970/01/01/01:01:39.167000,False
1970/01/01/01:01:39.200000,False
1970/01/01/01:01:39.234000,False
1970/01/01/01:01:39.267000,False
1970/01/01/01:01:39.300000,False
1970/01/01/01:01:39.334000,False
1970/01/01/01:01:39.367000,False
1970/01/01/01:01:39.400000,False
1970/01/01/01:01:39.434000,False
1970/01/01/01:01:39.467000,False
1970/01/01/01:01:39.500000,False
1970/01/01/01:01:39.534000,False
1970/01/01/01:01:39.567000,False
1970/01/01/01:01:39.600000,False
1970/01/01/01:01:39.634000,False
1970/01/01/01:01:39.667000,False
1970/01/01/01:01:39.700000,False
1970/01/01/01:01:39.734000,False
1970/01/01/01:01:39.767000,False
1970/01/01/01:01:39.800000,False
1970/01/01/01:01:39.834000,False
1970/01/01/01:01:39.868000,False
1970/01/01/01:01:39.901000,False
1970/01/01/01:01:39.934000,False
1970/01/01/01:01:39.967000,False
1970/01/01/01:01:40.000000,False
1970/01/01/01:01:40.034000,False
1970/01/01/01:01:40.067000,False
1970/01/01/01:01:40.101000,False
1970/01/01/01:01:40.134000,False
1970/01/01/01:01:40.168000,False
1970/01/01/01:01:40.200000,False
1970/01/01/01:01:40.234000,False
1970/01/01/01:01:40.267000,False
1970/01/01/01:01:40.300000,False
1970/01/01/01:01:40.334000,False
1970/01/01/01:01:40.367000,False
1970/01/01/01:01:40.400000,False
1970/01/01/01:01:40.434000,False
1970/01/01/01:01:40.467000,False
1970/01/01/01:01:40.500000,False
1970/01/01/01:01:40.534000,False
1970/01/01/01:01:40.567000,False
1970/01/01/01:01:40.600000,False
1970/01/01/01:01:40.634000,False
1970/01/01/01:01:40.668000,False
1970/01/01/01:01:40.700000,False
1970/01/01/01:01:40.734000,False
1970/01/01/01:01:40.767000,False
1970/01/01/01:01:40.800000,False
1970/01/01/01:01:40.835000,False
1970/01/01/01:01:40.867000,False
1970/01/01/01:01:40.901000,False
1970/01/01/01:01:40.934000,False
1970/01/01/01:01:40.967000,False
1970/01/01/01:01:41.000000,False
1970/01/01/01:01:41.034000,False
1970/01/01/01:01:41.067000,False
1970/01/01/01:01:41.100000,False
1970/01/01/01:01:41.134000,False
1970/01/01/01:01:41.167000,False
1970/01/01/01:01:41.200000,False
1970/01/01/01:01:41.234000,False
1970/01/01/01:01:41.267000,False
1970/01/01/01:01:41.300000,False
1970/01/01/01:01:41.334000,False
1970/01/01/01:01:41.367000,False
1970/01/01/01:01:41.400000,False
1970/01/01/01:01:41.434000,False
1970/01/01/01:01:41.468000,False
1970/01/01/01:01:41.500000,False
1970/01/01/01:01:41.535000,False
1970/01/01/01:01:41.567000,False
1970/01/01/01:01:41.600000,False
1970/01/01/01:01:41.634000,False
1970/01/01/01:01:41.667000,False
1970/01/01/01:01:41.700000,False
1970/01/01/01:01:41.734000,False
1970/01/01/01:01:41.767000,False
1970/01/01/01:01:41.800000,False
1970/01/01/01:01:41.834000,False
1970/01/01/01:01:41.868000,False
1970/01/01/01:01:41.900000,False
1970/01/01/01:01:41.934000,False
1970/01/01/01:01:41.967000,False
1970/01/01/01:01:42.000000,False
1970/01/01/01:01:42.034000,False
1970/01/01/01:01:42.068000,False
1970/01/01/01:01:42.100000,False
1970/01/01/01:01:42.134000,False
1970/01/01/01:01:42.167000,False
1970/01/01/01:01:42.200000,False
1970/01/01/01:01:42.234000,False
1970/01/01/01:01:42.267000,False
1970/01/01/01:01:42.300000,False
1970/01/01/01:01:42.335000,False
1970/01/01/01:01:42.367000,False
1970/01/01/01:01:42.401000,False
1970/01/01/01:01:42.434000,False
1970/01/01/01:01:42.467000,False
1970/01/01/01:01:42.501000,False
1970/01/01/01:01:42.534000,False
1970/01/01/01:01:42.567000,False
1970/01/01/01:01:42.600000,False
1970/01/01/01:01:42.635000,False
1970/01/01/01:01:42.668000,False
1970/01/01/01:01:42.700000,False
1970/01/01/01:01:42.734000,False
1970/01/01/01:01:42.767000,False
1970/01/01/01:01:42.800000,False
1970/01/01/01:01:42.834000,False
1970/01/01/01:01:42.867000,False
1970/01/01/01:01:42.900000,False
1970/01/01/01:01:42.935000,False
1970/01/01/01:01:42.968000,False
1970/01/01/01:01:43.000000,False
1970/01/01/01:01:43.035000,False
1970/01/01/01:01:43.067000,False
1970/01/01/01:01:43.101000,False
1970/01/01/01:01:43.135000,False
1970/01/01/01:01:43.168000,False
1970/01/01/01:01:43.200000,False
1970/01/01/01:01:43.234000,False
1970/01/01/01:01:43.267000,False
1970/01/01/01:01:43.300000,False
1970/01/01/01:01:43.334000,False
1970/01/01/01:01:43.368000,False
1970/01/01/01:01:43.400000,False
1970/01/01/01:01:43.434000,False
1970/01/01/01:01:43.468000,False
1970/01/01/01:01:43.501000,False
1970/01/01/01:01:43.534000,False
1970/01/01/01:01:43.567000,False
1970/01/01/01:01:43.600000,False
1970/01/01/01:01:43.634000,False
1970/01/01/01:01:43.667000,False
1970/01/01/01:01:43.700000,False
1970/01/01/01:01:43.734000,False
1970/01/01/01:01:43.767000,False
1970/01/01/01:01:43.800000,False
1970/01/01/01:01:43.835000,False
1970/01/01/01:01:43.867000,False
1970/01/01/01:01:43.900000,False
1970/01/01/01:01:43.934000,False
1970/01/01/01:01:43.968000,False
1970/01/01/01:01:44.001000,False
1970/01/01/01:01:44.034000,False
1970/01/01/01:01:44.068000,False
1970/01/01/01:01:44.100000,False
1970/01/01/01:01:44.136000,False
1970/01/01/01:01:44.167000,False
1970/01/01/01:01:44.200000,False
1970/01/01/01:01:44.234000,False
1970/01/01/01:01:44.267000,False
1970/01/01/01:01:44.300000,False
1970/01/01/01:01:44.334000,False
1970/01/01/01:01:44.368000,False
1970/01/01/01:01:44.400000,False
1970/01/01/01:01:44.434000,False
1970/01/01/01:01:44.467000,False
1970/01/01/01:01:44.501000,False
1970/01/01/01:01:44.535000,False
1970/01/01/01:01:44.567000,False
1970/01/01/01:01:44.600000,False
1970/01/01/01:01:44.634000,False
1970/01/01/01:01:44.667000,False
1970/01/01/01:01:44.700000,False
1970/01/01/01:01:44.734000,False
1970/01/01/01:01:44.767000,False
1970/01/01/01:01:44.801000,False
1970/01/01/01:01:44.834000,False
1970/01/01/01:01:44.868000,False
1970/01/01/01:01:44.900000,False
1970/01/01/01:01:44.934000,False
1970/01/01/01:01:44.968000,False
1970/01/01/01:01:45.000000,False
1970/01/01/01:01:45.034000,False
1970/01/01/01:01:45.067000,False
1970/01/01/01:01:45.100000,False
1970/01/01/01:01:45.134000,False
1970/01/01/01:01:45.167000,False
1970/01/01/01:01:45.200000,False
1970/01/01/01:01:45.234000,False
1970/01/01/01:01:45.267000,False
1970/01/01/01:01:45.300000,False
1970/01/01/01:01:45.334000,False
1970/01/01/01:01:45.367000,False
1970/01/01/01:01:45.400000,False
1970/01/01/01:01:45.434000,False
1970/01/01/01:01:45.467000,False
1970/01/01/01:01:45.500000,False
1970/01/01/01:01:45.534000,False
1970/01/01/01:01:45.567000,False
1970/01/01/01:01:45.601000,False
1970/01/01/01:01:45.634000,False
1970/01/01/01:01:45.667000,False
1970/01/01/01:01:45.700000,False
1970/01/01/01:01:45.734000,False
1970/01/01/01:01:45.767000,False
1970/01/01/01:01:45.800000,False
1970/01/01/01:01:45.834000,False
1970/01/01/01:01:45.867000,False
1970/01/01/01:01:45.900000,False
1970/01/01/01:01:45.934000,False
1970/01/01/01:01:45.967000,False
1970/01/01/01:01:46.000000,False
1970/01/01/01:01:46.034000,False
1970/01/01/01:01:46.067000,False
1970/01/01/01:01:46.100000,False
1970/01/01/01:01:46.134000,False
1970/01/01/01:01:46.167000,False
1970/01/01/01:01:46.200000,False
1970/01/01/01:01:46.234000,False
1970/01/01/01:01:46.268000,False
1970/01/01/01:01:46.300000,False
1970/01/01/01:01:46.334000,False
1970/01/01/01:01:46.367000,False
1970/01/01/01:01:46.400000,False
1970/01/01/01:01:46.434000,False
1970/01/01/01:01:46.467000,False
1970/01/01/01:01:46.500000,False
1970/01/01/01:01:46.534000,False
1970/01/01/01:01:46.567000,False
1970/01/01/01:01:46.600000,False
1970/01/01/01:01:46.634000,False
1970/01/01/01:01:46.667000,False
1970/01/01/01:01:46.700000,False
1970/01/01/01:01:46.734000,False
1970/01/01/01:01:46.767000,False
1970/01/01/01:01:46.801000,False
1970/01/01/01:01:46.834000,False
1970/01/01/01:01:46.868000,False
1970/01/01/01:01:46.900000,False
1970/01/01/01:01:46.934000,False
1970/01/01/01:01:46.967000,False
1970/01/01/01:01:47.000000,False
1970/01/01/01:01:47.034000,False
1970/01/01/01:01:47.067000,False
1970/01/01/01:01:47.100000,False
1970/01/01/01:01:47.134000,False
1970/01/01/01:01:47.167000,False
1970/01/01/01:01:47.201000,False
1970/01/01/01:01:47.234000,False
1970/01/01/01:01:47.268000,False
1970/01/01/01:01:47.300000,False
1970/01/01/01:01:47.335000,False
1970/01/01/01:01:47.368000,False
1970/01/01/01:01:47.401000,False
1970/01/01/01:01:47.434000,False
1970/01/01/01:01:47.468000,False
1970/01/01/01:01:47.500000,False
1970/01/01/01:01:47.535000,False
1970/01/01/01:01:47.568000,False
1970/01/01/01:01:47.600000,False
1970/01/01/01:01:47.635000,False
1970/01/01/01:01:47.667000,False
1970/01/01/01:01:47.700000,False
1970/01/01/01:01:47.734000,False
1970/01/01/01:01:47.767000,False
1970/01/01/01:01:47.800000,False
1970/01/01/01:01:47.834000,False
1970/01/01/01:01:47.868000,False
1970/01/01/01:01:47.900000,False
1970/01/01/01:01:47.934000,False
1970/01/01/01:01:47.967000,False
1970/01/01/01:01:48.000000,False
1970/01/01/01:01:48.034000,False
1970/01/01/01:01:48.067000,False
